123.4,-0.13
123.5,-0.13
123.6,-0.13
123.7,-0.13
123.8,-0.13
123.9,-0.13
124,-0.13
124.1,-0.46
124.2,-0.46
124.3,-0.46
124.4,-0.46
124.5,-0.46
124.6,-0.46
124.7,-0.46
124.8,-0.46
124.9,-0.46
125,-0.46
125.1,-0.04
125.2,-0.04
125.3,-0.04
125.4,-0.04
125.5,-0.04
125.6,-0.04
125.7,-0.04
125.8,-0.04
125.9,-0.04
126,-0.04
126.1,0.02
126.2,0.05
126.3,0.05
126.4,0.05
126.5,0.05
126.6,0.05
126.7,0.05
126.8,0.05
126.9,0.05
127,0.05
127.1,-0.18
127.2,-0.22
127.3,-0.22
127.4,-0.22
127.5,-0.22
127.6,-0.22
127.7,-0.22
127.8,-0.22
127.9,-0.22
128,-0.22
128.1,-0.02
128.2,-0.02
128.3,-0.02
128.4,-0.02
128.5,-0.02
128.6,-0.02
128.7,-0.02
128.8,-0.02
128.9,-0.02
129,-0.02
129.1,0.02
129.2,0.11
129.3,0.11
129.4,0.11
129.5,0.11
129.6,0.11
129.7,0.11
129.8,0.11
129.9,0.11
130,0.11
130.1,0.23
130.2,0.23
130.3,0.23
130.4,0.23
130.5,0.23
130.6,0.23
130.7,0.23
130.8,0.23
130.9,0.23
131,0.23
131.1,0.33
131.2,0.33
131.3,0.33
131.4,0.33
131.5,0.33
131.6,0.33
131.7,0.33
131.8,0.33
131.9,0.33
132,0.33
132.1,0.28
132.2,0.28
132.3,0.28
132.4,0.28
132.5,0.28
132.6,0.28
132.7,0.28
132.8,0.28
132.9,0.28
133,0.28
133.1,0.6
133.2,0.6
133.3,0.6
133.4,0.6
133.5,0.6
133.6,0.6
133.7,0.6
133.8,0.6
133.9,0.6
134,0.6
134.1,0.38
134.2,0.38
134.3,0.38
134.4,0.38
134.5,0.38
134.6,0.38
134.7,0.38
134.8,0.38
134.9,0.38
135,0.38
135.1,0.61
135.2,0.61
135.3,0.61
135.4,0.61
135.5,0.61
135.6,0.61
135.7,0.61
135.8,0.61
135.9,0.61
136,0.61
136.1,0.92
136.2,0.92
136.3,0.92
136.4,0.92
136.5,0.92
136.6,0.92
136.7,0.92
136.8,0.92
136.9,0.92
137,0.92
137.1,0.96
137.2,0.96
137.3,0.96
137.4,0.96
137.5,0.96
137.6,0.96
137.7,0.96
137.8,0.96
137.9,0.96
138,0.96
138.1,0.83
138.2,0.83
138.3,0.83
138.4,0.83
138.5,0.83
138.6,0.83
138.7,0.83
138.8,0.83
138.9,0.83
139,0.83
139.1,0.54
139.2,0.54
139.3,0.54
139.4,0.54
139.5,0.54
139.6,0.54
139.7,0.54
139.8,0.54
139.9,0.54
140,0.54
140.1,0.13
140.2,0.13
140.3,0.13
140.4,0.13
140.5,0.13
140.6,0.13
140.7,0.13
140.8,0.13
140.9,0.13
141,0.13
141.1,-0.52
141.2,-0.46
141.3,-0.46
141.4,-0.46
141.5,-0.46
141.6,-0.46
141.7,-0.46
141.8,-0.46
141.9,-0.46
142,-0.46
142.1,-0.94
142.2,-0.94
142.3,-0.94
142.4,-0.94
142.5,-0.94
142.6,-0.94
142.7,-0.94
142.8,-0.94
142.9,-0.94
143,-0.94
143.1,-1.36
143.2,-1.36
143.3,-1.36
143.4,-1.36
143.5,-1.36
143.6,-1.36
143.7,-1.36
143.8,-1.36
143.9,-1.36
144,-1.36
144.1,-0.78
144.2,-0.78
144.3,-0.78
144.4,-0.78
144.5,-0.78
144.6,-0.78
144.7,-0.78
144.8,-0.78
144.9,-0.78
145,-0.78
145.1,-0.17
145.2,-0.17
145.3,-0.17
145.4,-0.17
145.5,-0.17
145.6,-0.17
145.7,-0.17
145.8,-0.17
145.9,-0.17
146,-0.17
146.1,-0.16
146.2,-0.16
146.3,-0.16
146.4,-0.16
